hour,price,hour,value,gasUsed
2023-07-22 00:00:00.000 UTC,1897.81,2023-07-22 00:00:00.000 UTC,2725.360765019198,1.850980502e+09
2023-04-21 23:00:00.000 UTC,1853.84,2023-04-21 23:00:00.000 UTC,11379.221599076525,1.44555929e+09
2023-02-22 04:00:00.000 UTC,1650.53,2023-02-22 04:00:00.000 UTC,22343.49065321167,1.323369983e+09
2023-01-28 13:00:00.000 UTC,1585.52,2023-01-28 13:00:00.000 UTC,5170.976732234266,1.268856895e+09
2023-06-30 08:00:00.000 UTC,1891.66,2023-06-30 08:00:00.000 UTC,5541.606995723367,1.537189724e+09
2023-04-01 22:00:00.000 UTC,1828.28,2023-04-01 22:00:00.000 UTC,1396.1819837788462,1.562980042e+09
2023-03-16 17:00:00.000 UTC,1662.69,2023-03-16 17:00:00.000 UTC,6086.781264358593,1.606619537e+09
2023-05-06 11:00:00.000 UTC,1937.97,2023-05-06 11:00:00.000 UTC,27955.91537212454,1.97775907e+09
2023-04-04 18:00:00.000 UTC,1868.62,2023-04-04 18:00:00.000 UTC,4435.852517957303,1.547243264e+09
2023-03-09 12:00:00.000 UTC,1537.47,2023-03-09 12:00:00.000 UTC,3792.305653239027,1.567964698e+09
2023-01-23 15:00:00.000 UTC,1637.92,2023-01-23 15:00:00.000 UTC,8240.836489835676,1.430899469e+09
2023-01-21 04:00:00.000 UTC,1655.32,2023-01-21 04:00:00.000 UTC,1865.2451601737994,1.197057757e+09
2023-04-12 10:00:00.000 UTC,1874.01,2023-04-12 10:00:00.000 UTC,2658.214035274255,1.327216004e+09
2023-07-03 00:00:00.000 UTC,1941.93,2023-07-03 00:00:00.000 UTC,2294.515911302269,1.745899134e+09
2023-07-11 11:00:00.000 UTC,1871.06,2023-07-11 11:00:00.000 UTC,2898.5863840290226,1.53721419e+09
2023-05-17 10:00:00.000 UTC,1808.81,2023-05-17 10:00:00.000 UTC,2958.995837588079,1.578887091e+09
2023-01-29 15:00:00.000 UTC,1614.31,2023-01-29 15:00:00.000 UTC,4615.384507771934,1.265219001e+09
2023-09-06 00:00:00.000 UTC,1637.14,2023-09-06 00:00:00.000 UTC,2964.7025369409866,1.872372562e+09
2023-04-01 07:00:00.000 UTC,1825.37,2023-04-01 07:00:00.000 UTC,3091.442532429335,1.568807419e+09
2023-01-14 01:00:00.000 UTC,1549.42,2023-01-14 01:00:00.000 UTC,29647.440963648893,1.294433165e+09
2023-03-16 15:00:00.000 UTC,1664.02,2023-03-16 15:00:00.000 UTC,4803.368320473309,1.31646184e+09
2023-03-15 08:00:00.000 UTC,1709.47,2023-03-15 08:00:00.000 UTC,7770.404055519559,1.609306735e+09
2023-06-28 19:00:00.000 UTC,1851.13,2023-06-28 19:00:00.000 UTC,28829.504260740232,1.687632579e+09
2023-02-16 11:00:00.000 UTC,1687.69,2023-02-16 11:00:00.000 UTC,12131.861037758423,1.35581594e+09
2023-07-16 09:00:00.000 UTC,1933.1,2023-07-16 09:00:00.000 UTC,2985.3399071999734,2.084239701e+09
2023-07-07 10:00:00.000 UTC,1863.11,2023-07-07 10:00:00.000 UTC,2973.1727389418656,1.570929338e+09
2023-03-31 12:00:00.000 UTC,1809.57,2023-03-31 12:00:00.000 UTC,4522.1781708984745,1.67790033e+09
2023-09-14 06:00:00.000 UTC,1619.51,2023-09-14 06:00:00.000 UTC,2823.754341394001,1.5582251e+09
2023-07-24 04:00:00.000 UTC,1872.16,2023-07-24 04:00:00.000 UTC,2141.369778557213,1.724654587e+09
2023-03-29 22:00:00.000 UTC,1802.09,2023-03-29 22:00:00.000 UTC,7276.155800097865,1.693151717e+09
2023-01-01 23:00:00.000 UTC,1202.22,2023-01-01 23:00:00.000 UTC,1583.6578009749564,1.5582035e+09
2023-05-17 14:00:00.000 UTC,1799.95,2023-05-17 14:00:00.000 UTC,5279.955183132111,1.695904396e+09
2023-06-18 14:00:00.000 UTC,1740.22,2023-06-18 14:00:00.000 UTC,1544.1015163273055,1.848179642e+09
2023-06-07 06:00:00.000 UTC,1885.95,2023-06-07 06:00:00.000 UTC,2901.7465611866196,1.47158983e+09
2023-05-22 03:00:00.000 UTC,1804.16,2023-05-22 03:00:00.000 UTC,2202.7088341544627,1.793302918e+09
2023-08-13 18:00:00.000 UTC,1854.55,2023-08-13 18:00:00.000 UTC,1576.0984441513845,1.804265698e+09
2023-06-26 02:00:00.000 UTC,1880.32,2023-06-26 02:00:00.000 UTC,2130.092891000081,1.357872694e+09
2023-03-28 08:00:00.000 UTC,1727.65,2023-03-28 08:00:00.000 UTC,4609.710841855698,1.596151412e+09
2023-04-25 03:00:00.000 UTC,1835.98,2023-04-25 03:00:00.000 UTC,3150.235270039987,1.635095469e+09
2023-03-09 09:00:00.000 UTC,1536.72,2023-03-09 09:00:00.000 UTC,4285.710325211902,1.483230949e+09
2023-07-13 05:00:00.000 UTC,1869.94,2023-07-13 05:00:00.000 UTC,3057.8455092846516,1.724319443e+09
2023-06-04 03:00:00.000 UTC,1896.18,2023-06-04 03:00:00.000 UTC,2170.0418529448607,1.462897838e+09
2023-07-10 09:00:00.000 UTC,1863.31,2023-07-10 09:00:00.000 UTC,3982.105616851166,1.607669493e+09
2023-08-26 18:00:00.000 UTC,1647.3,2023-08-26 18:00:00.000 UTC,1332.0330320086837,1.565081269e+09
2023-09-15 21:00:00.000 UTC,1631.34,2023-09-15 21:00:00.000 UTC,6135.666438596656,1.628649709e+09
2023-06-30 12:00:00.000 UTC,1905.92,2023-06-30 12:00:00.000 UTC,3594.8220748863932,1.673959185e+09
2023-04-08 16:00:00.000 UTC,1869.59,2023-04-08 16:00:00.000 UTC,3080.2642968985933,1.603811484e+09
2023-01-18 07:00:00.000 UTC,1587.43,2023-01-18 07:00:00.000 UTC,6392.247077014258,1.091883794e+09
2023-05-25 07:00:00.000 UTC,1786.23,2023-05-25 07:00:00.000 UTC,4037.7814859009645,1.671794401e+09
2023-01-08 10:00:00.000 UTC,1264.97,2023-01-08 10:00:00.000 UTC,1742.1564404411142,1.463720124e+09
2023-07-07 03:00:00.000 UTC,1859,2023-07-07 03:00:00.000 UTC,3414.184557814871,1.699847332e+09
2023-07-10 14:00:00.000 UTC,1871.57,2023-07-10 14:00:00.000 UTC,3498.133617637739,1.616343608e+09
2023-09-01 14:00:00.000 UTC,1644.55,2023-09-01 14:00:00.000 UTC,5097.1286228197005,1.539893979e+09
2023-04-04 11:00:00.000 UTC,1864.1,2023-04-04 11:00:00.000 UTC,11823.418185575592,1.3828187e+09
2023-07-17 07:00:00.000 UTC,1933.99,2023-07-17 07:00:00.000 UTC,2462.058132248916,1.508728436e+09
2023-08-31 09:00:00.000 UTC,1706.05,2023-08-31 09:00:00.000 UTC,5281.44988572002,1.575991791e+09
2023-05-26 16:00:00.000 UTC,1833.67,2023-05-26 16:00:00.000 UTC,37683.2076145226,1.660328559e+09
2023-08-23 19:00:00.000 UTC,1691.41,2023-08-23 19:00:00.000 UTC,2895.074556209898,1.574463101e+09
2023-02-19 07:00:00.000 UTC,1699.38,2023-02-19 07:00:00.000 UTC,1942.4967609492264,1.479865953e+09
2023-03-10 22:00:00.000 UTC,1428.74,2023-03-10 22:00:00.000 UTC,7736.618842975492,1.078068432e+09
2023-06-01 15:00:00.000 UTC,1865.17,2023-06-01 15:00:00.000 UTC,11468.43018899385,1.754030286e+09
2023-03-23 19:00:00.000 UTC,1817.08,2023-03-23 19:00:00.000 UTC,11759.56496156105,1.656798263e+09
2023-04-14 12:00:00.000 UTC,2119.14,2023-04-14 12:00:00.000 UTC,5889.046124015648,1.456148631e+09
2023-06-27 02:00:00.000 UTC,1870.79,2023-06-27 02:00:00.000 UTC,3437.952650100995,1.352704874e+09
2023-06-26 18:00:00.000 UTC,1854.59,2023-06-26 18:00:00.000 UTC,26391.890720370237,1.721835082e+09
2023-08-01 08:00:00.000 UTC,1836.39,2023-08-01 08:00:00.000 UTC,4648.333157810467,1.367095798e+09
2023-08-21 03:00:00.000 UTC,1680.81,2023-08-21 03:00:00.000 UTC,5875.626341282377,1.752797004e+09
2023-09-19 00:00:00.000 UTC,1638.71,2023-09-19 00:00:00.000 UTC,4161.791222444541,1.513827629e+09
2023-01-06 02:00:00.000 UTC,1255.61,2023-01-06 02:00:00.000 UTC,4208.577468395507,1.453396976e+09
2023-03-01 05:00:00.000 UTC,1652.33,2023-03-01 05:00:00.000 UTC,4578.189286764917,1.434866038e+09
2023-01-11 03:00:00.000 UTC,1332.04,2023-01-11 03:00:00.000 UTC,3299.8705290340513,1.741770027e+09
2023-02-19 00:00:00.000 UTC,1698.44,2023-02-19 00:00:00.000 UTC,2742.980663161601,1.445869962e+09
2023-05-13 15:00:00.000 UTC,1797.92,2023-05-13 15:00:00.000 UTC,3321.9259885770507,1.747240308e+09
2023-06-25 00:00:00.000 UTC,1879.98,2023-06-25 00:00:00.000 UTC,2286.2927075752336,1.248664544e+09
2023-03-27 21:00:00.000 UTC,1715.94,2023-03-27 21:00:00.000 UTC,4313.468490705693,1.675970888e+09
2023-08-04 05:00:00.000 UTC,1835.41,2023-08-04 05:00:00.000 UTC,1742.8086377828154,1.427309949e+09
2023-08-25 16:00:00.000 UTC,1651.51,2023-08-25 16:00:00.000 UTC,5326.189189438521,1.479102158e+09
2023-07-28 21:00:00.000 UTC,1876.35,2023-07-28 21:00:00.000 UTC,2197.117302756516,1.956103079e+09
2023-01-29 06:00:00.000 UTC,1598.14,2023-01-29 06:00:00.000 UTC,1413.2959235685908,1.149359702e+09
2023-05-31 02:00:00.000 UTC,1907.37,2023-05-31 02:00:00.000 UTC,3486.3071841109404,1.675473461e+09
2023-06-27 09:00:00.000 UTC,1877.82,2023-06-27 09:00:00.000 UTC,4282.877017718916,1.333154808e+09
2023-03-15 15:00:00.000 UTC,1657.26,2023-03-15 15:00:00.000 UTC,14136.794069497975,1.468462287e+09
2023-04-09 00:00:00.000 UTC,1858.99,2023-04-09 00:00:00.000 UTC,1271.1176445919089,1.612136363e+09
2023-06-11 12:00:00.000 UTC,1754.82,2023-06-11 12:00:00.000 UTC,2154.1480676225774,1.458445614e+09
2023-09-14 11:00:00.000 UTC,1625.84,2023-09-14 11:00:00.000 UTC,2195.9580142694144,1.482536034e+09
2023-09-06 22:00:00.000 UTC,1634.05,2023-09-06 22:00:00.000 UTC,2464.9759252304416,1.633032031e+09
2023-06-02 17:00:00.000 UTC,1893.63,2023-06-02 17:00:00.000 UTC,4654.792888521257,1.714691965e+09
2023-02-06 22:00:00.000 UTC,1639.82,2023-02-06 22:00:00.000 UTC,5329.894542551333,1.56117744e+09
2023-08-29 21:00:00.000 UTC,1732.59,2023-08-29 21:00:00.000 UTC,2453.5664785940085,1.766457913e+09
2023-02-01 14:00:00.000 UTC,1586.44,2023-02-01 14:00:00.000 UTC,4533.244566688432,1.593485761e+09
2023-06-18 22:00:00.000 UTC,1728.11,2023-06-18 22:00:00.000 UTC,3722.1145213448426,1.223913968e+09
2023-03-09 20:00:00.000 UTC,1489.46,2023-03-09 20:00:00.000 UTC,9736.499817036407,1.210606806e+09
2023-08-15 15:00:00.000 UTC,1843.22,2023-08-15 15:00:00.000 UTC,2856.706044744974,1.560205114e+09
2023-09-07 17:00:00.000 UTC,1637.88,2023-09-07 17:00:00.000 UTC,2430.478123193698,1.503700445e+09
2023-05-24 18:00:00.000 UTC,1795.97,2023-05-24 18:00:00.000 UTC,3137.3506074485717,1.835049261e+09
2023-01-20 16:00:00.000 UTC,1584.26,2023-01-20 16:00:00.000 UTC,5101.28351600929,1.469547863e+09
2023-06-30 19:00:00.000 UTC,1925.85,2023-06-30 19:00:00.000 UTC,4750.520761356137,1.622712634e+09
2023-02-24 15:00:00.000 UTC,1639.65,2023-02-24 15:00:00.000 UTC,6226.101975976068,1.343919921e+09
2023-05-13 16:00:00.000 UTC,1797.53,2023-05-13 16:00:00.000 UTC,2749.273985132835,1.80363856e+09
2023-08-26 23:00:00.000 UTC,1650.16,2023-08-26 23:00:00.000 UTC,1871.5474039368723,1.685988909e+09
2023-06-19 17:00:00.000 UTC,1729.62,2023-06-19 17:00:00.000 UTC,3148.813734968331,1.662732013e+09
2023-01-15 01:00:00.000 UTC,1531.63,2023-01-15 01:00:00.000 UTC,4055.2535844700797,1.352078231e+09
2023-09-05 05:00:00.000 UTC,1625.31,2023-09-05 05:00:00.000 UTC,2501.0076276743866,1.27954104e+09
2023-05-06 06:00:00.000 UTC,1969.56,2023-05-06 06:00:00.000 UTC,8193.010356685043,1.883373795e+09
2023-04-19 08:00:00.000 UTC,2074,2023-04-19 08:00:00.000 UTC,16183.482154620768,1.324771179e+09
2023-05-25 18:00:00.000 UTC,1808.11,2023-05-25 18:00:00.000 UTC,9270.600258507855,1.797077478e+09
2023-04-10 02:00:00.000 UTC,1857.58,2023-04-10 02:00:00.000 UTC,1722.2640805368392,1.460746078e+09
2023-08-10 22:00:00.000 UTC,1851.52,2023-08-10 22:00:00.000 UTC,5108.949708197911,1.718286348e+09
2023-02-22 23:00:00.000 UTC,1641.4,2023-02-22 23:00:00.000 UTC,3901.7503253258274,1.232815803e+09
2023-04-11 07:00:00.000 UTC,1926.27,2023-04-11 07:00:00.000 UTC,5761.349502149878,1.612544178e+09
2023-05-02 00:00:00.000 UTC,1837.87,2023-05-02 00:00:00.000 UTC,3286.5339977531607,2.091770652e+09
2023-01-09 08:00:00.000 UTC,1312.07,2023-01-09 08:00:00.000 UTC,3038.535607903701,1.002831067e+09
2023-03-02 03:00:00.000 UTC,1652.03,2023-03-02 03:00:00.000 UTC,3344.8705179367576,1.532631001e+09
2023-02-16 01:00:00.000 UTC,1699.13,2023-02-16 01:00:00.000 UTC,11261.947493175036,1.364703865e+09
2023-01-28 01:00:00.000 UTC,1604.06,2023-01-28 01:00:00.000 UTC,2740.340768580911,1.27246999e+09
2023-06-10 10:00:00.000 UTC,1745.18,2023-06-10 10:00:00.000 UTC,5570.569962477129,1.275081882e+09
2023-06-09 01:00:00.000 UTC,1850.31,2023-06-09 01:00:00.000 UTC,1680.5360005188343,1.367409079e+09
2023-02-17 04:00:00.000 UTC,1664.74,2023-02-17 04:00:00.000 UTC,3633.185617591298,1.639352281e+09
2023-01-02 11:00:00.000 UTC,1218.11,2023-01-02 11:00:00.000 UTC,11792.12373032032,1.101366229e+09
2023-04-30 00:00:00.000 UTC,1909.71,2023-04-30 00:00:00.000 UTC,1819.0932460248332,1.482151372e+09
2023-09-17 17:00:00.000 UTC,1626.11,2023-09-17 17:00:00.000 UTC,3383.445726407615,1.55385511e+09
2023-06-22 20:00:00.000 UTC,1890.9,2023-06-22 20:00:00.000 UTC,5489.739217853568,1.594741018e+09
2023-09-01 17:00:00.000 UTC,1628.48,2023-09-01 17:00:00.000 UTC,7266.747044068457,1.5686742e+09
2023-01-22 05:00:00.000 UTC,1632.34,2023-01-22 05:00:00.000 UTC,2069.893590663796,1.006105017e+09
2023-02-21 09:00:00.000 UTC,1686.74,2023-02-21 09:00:00.000 UTC,10626.962931689053,1.210934956e+09
2023-04-06 07:00:00.000 UTC,1892.92,2023-04-06 07:00:00.000 UTC,9541.012528053596,1.268968555e+09
2023-04-23 06:00:00.000 UTC,1872.51,2023-04-23 06:00:00.000 UTC,4172.715326660102,1.432283874e+09
2023-04-25 14:00:00.000 UTC,1824.33,2023-04-25 14:00:00.000 UTC,6988.575767385698,1.589102357e+09
2023-05-12 02:00:00.000 UTC,1790.04,2023-05-12 02:00:00.000 UTC,10404.92193061586,1.827636267e+09
2023-04-17 10:00:00.000 UTC,2092.2,2023-04-17 10:00:00.000 UTC,3946.0387916889913,1.276539517e+09
2023-08-07 03:00:00.000 UTC,1845.57,2023-08-07 03:00:00.000 UTC,4108.349909827679,1.662015314e+09
2023-07-17 11:00:00.000 UTC,1918.53,2023-07-17 11:00:00.000 UTC,5192.0805851967425,1.446216922e+09
2023-07-30 16:00:00.000 UTC,1879.73,2023-07-30 16:00:00.000 UTC,2403.8231015105916,1.589633025e+09
2023-08-07 22:00:00.000 UTC,1826.91,2023-08-07 22:00:00.000 UTC,5761.748167881579,1.666326275e+09
2023-09-14 19:00:00.000 UTC,1635.08,2023-09-14 19:00:00.000 UTC,4697.940487694097,1.577627063e+09
2023-01-02 08:00:00.000 UTC,1218.48,2023-01-02 08:00:00.000 UTC,3060.0956151579476,1.237855852e+09
2023-05-03 22:00:00.000 UTC,1911.07,2023-05-03 22:00:00.000 UTC,4311.724538764008,1.871070217e+09
2023-07-25 04:00:00.000 UTC,1853.34,2023-07-25 04:00:00.000 UTC,3149.0437729697946,1.597492908e+09
2023-06-22 11:00:00.000 UTC,1907.33,2023-06-22 11:00:00.000 UTC,5589.727771362328,1.417010254e+09
2023-09-14 21:00:00.000 UTC,1631.08,2023-09-14 21:00:00.000 UTC,2239.876832330733,1.882516349e+09
2023-05-06 13:00:00.000 UTC,1919.31,2023-05-06 13:00:00.000 UTC,8114.687047783127,1.928607035e+09
2023-02-14 00:00:00.000 UTC,1507.34,2023-02-14 00:00:00.000 UTC,18972.30507714632,1.649052726e+09
2023-04-07 09:00:00.000 UTC,1858.9,2023-04-07 09:00:00.000 UTC,2363.9214633064335,1.553390234e+09
2023-06-28 22:00:00.000 UTC,1834.95,2023-06-28 22:00:00.000 UTC,2906.443490270047,1.819356526e+09
2023-02-10 01:00:00.000 UTC,1553.53,2023-02-10 01:00:00.000 UTC,3755.7421435205665,1.453520442e+09
2023-06-08 01:00:00.000 UTC,1841.07,2023-06-08 01:00:00.000 UTC,3916.1977743842476,1.425417028e+09
2023-05-25 11:00:00.000 UTC,1789.41,2023-05-25 11:00:00.000 UTC,4062.5830840570225,1.566561069e+09
2023-08-01 12:00:00.000 UTC,1833.76,2023-08-01 12:00:00.000 UTC,4012.404503128473,1.514398881e+09
2023-09-02 01:00:00.000 UTC,1631.8,2023-09-02 01:00:00.000 UTC,2158.841518841545,1.430452989e+09
2023-02-27 05:00:00.000 UTC,1638.87,2023-02-27 05:00:00.000 UTC,2085.754344561469,1.492597659e+09
2023-04-11 15:00:00.000 UTC,1918.33,2023-04-11 15:00:00.000 UTC,3763.9582392022767,1.615966902e+09
2023-01-26 12:00:00.000 UTC,1615.03,2023-01-26 12:00:00.000 UTC,4122.436419298072,1.260970143e+09
2023-03-26 23:00:00.000 UTC,1779.01,2023-03-26 23:00:00.000 UTC,2608.801573966002,1.690790363e+09
2023-04-04 06:00:00.000 UTC,1817.2,2023-04-04 06:00:00.000 UTC,2788.7532722203773,1.544425581e+09
2023-02-09 00:00:00.000 UTC,1651.95,2023-02-09 00:00:00.000 UTC,3748.3837974825456,1.447147461e+09
2023-01-07 23:00:00.000 UTC,1264.37,2023-01-07 23:00:00.000 UTC,775.1676939985398,1.336234471e+09
2023-04-15 21:00:00.000 UTC,2095.48,2023-04-15 21:00:00.000 UTC,3156.278489761544,1.517987965e+09
2023-07-27 19:00:00.000 UTC,1862.4,2023-07-27 19:00:00.000 UTC,2762.673187206459,1.594371496e+09
2023-05-29 00:00:00.000 UTC,1922.58,2023-05-29 00:00:00.000 UTC,6878.038907401623,1.756402811e+09
2023-09-10 13:00:00.000 UTC,1628.72,2023-09-10 13:00:00.000 UTC,3475.283827882141,1.480719697e+09
2023-08-19 02:00:00.000 UTC,1664.56,2023-08-19 02:00:00.000 UTC,4059.368852359642,1.859350163e+09
2023-06-22 04:00:00.000 UTC,1916.99,2023-06-22 04:00:00.000 UTC,5394.5055841048825,1.477389438e+09
2023-02-15 02:00:00.000 UTC,1551.09,2023-02-15 02:00:00.000 UTC,5343.879280866961,1.208651862e+09
2023-05-27 03:00:00.000 UTC,1836.46,2023-05-27 03:00:00.000 UTC,2768.667521811225,1.684942768e+09
2023-05-21 01:00:00.000 UTC,1828.49,2023-05-21 01:00:00.000 UTC,3043.8769209874854,1.557465688e+09
2023-01-15 18:00:00.000 UTC,1546.3,2023-01-15 18:00:00.000 UTC,2947.8321613626745,1.485677489e+09
2023-02-03 23:00:00.000 UTC,1666.71,2023-02-03 23:00:00.000 UTC,3020.996714110538,1.542149964e+09
2023-06-15 22:00:00.000 UTC,1669.12,2023-06-15 22:00:00.000 UTC,6049.9357685575,1.748105507e+09
2023-01-04 19:00:00.000 UTC,1262.55,2023-01-04 19:00:00.000 UTC,3782.263838076776,1.667970002e+09
2023-06-14 09:00:00.000 UTC,1747.78,2023-06-14 09:00:00.000 UTC,3680.6162584804124,1.3865057e+09
2023-02-24 19:00:00.000 UTC,1603.93,2023-02-24 19:00:00.000 UTC,7810.3685312942025,1.585602211e+09
2023-06-01 04:00:00.000 UTC,1857.9,2023-06-01 04:00:00.000 UTC,3506.2021365733603,1.598663871e+09
2023-09-10 20:00:00.000 UTC,1624.66,2023-09-10 20:00:00.000 UTC,5493.718339279238,1.669639385e+09
2023-03-14 02:00:00.000 UTC,1679.41,2023-03-14 02:00:00.000 UTC,5889.929252460392,1.64192846e+09
2023-09-07 20:00:00.000 UTC,1638.64,2023-09-07 20:00:00.000 UTC,2280.934509201922,1.660936643e+09
2023-09-11 15:00:00.000 UTC,1563.8,2023-09-11 15:00:00.000 UTC,9387.388026069817,1.251293655e+09
2023-05-31 17:00:00.000 UTC,1867.8,2023-05-31 17:00:00.000 UTC,3903.1730873777487,1.818835429e+09
2023-05-19 00:00:00.000 UTC,1806.52,2023-05-19 00:00:00.000 UTC,2996.2205232525457,1.79728967e+09
2023-03-14 20:00:00.000 UTC,1723.89,2023-03-14 20:00:00.000 UTC,13516.55416813023,1.437958905e+09
2023-03-17 01:00:00.000 UTC,1689.53,2023-03-17 01:00:00.000 UTC,4160.861242718563,1.515077481e+09
2023-03-24 02:00:00.000 UTC,1818.91,2023-03-24 02:00:00.000 UTC,5232.82663888056,1.768362564e+09
2023-01-01 21:00:00.000 UTC,1204.11,2023-01-01 21:00:00.000 UTC,1447.8970445310583,1.713249715e+09
2023-01-24 02:00:00.000 UTC,1639.34,2023-01-24 02:00:00.000 UTC,4599.993539872748,1.287092557e+09
2023-07-10 01:00:00.000 UTC,1858.99,2023-07-10 01:00:00.000 UTC,1622.2213484870763,1.593510164e+09
2023-03-22 06:00:00.000 UTC,1807.11,2023-03-22 06:00:00.000 UTC,4545.268846611305,1.610767532e+09
2023-07-19 03:00:00.000 UTC,1914.99,2023-07-19 03:00:00.000 UTC,10383.618928544325,1.8288263e+09
2023-02-11 03:00:00.000 UTC,1523.74,2023-02-11 03:00:00.000 UTC,1968.4181341000958,1.509253337e+09
2023-09-17 10:00:00.000 UTC,1635.03,2023-09-17 10:00:00.000 UTC,4841.745888746385,1.41047007e+09
2023-06-18 10:00:00.000 UTC,1733.99,2023-06-18 10:00:00.000 UTC,1815.1378370843875,1.224837515e+09
2023-02-25 03:00:00.000 UTC,1605.28,2023-02-25 03:00:00.000 UTC,2709.8490606378436,1.700503708e+09
2023-02-11 22:00:00.000 UTC,1536.6,2023-02-11 22:00:00.000 UTC,28181.91245508999,1.70038798e+09
2023-06-17 07:00:00.000 UTC,1751.84,2023-06-17 07:00:00.000 UTC,6316.965863695554,1.811965848e+09
2023-02-20 02:00:00.000 UTC,1677.56,2023-02-20 02:00:00.000 UTC,2893.042841628339,1.706065661e+09
2023-02-16 20:00:00.000 UTC,1712.39,2023-02-16 20:00:00.000 UTC,5870.194786462617,1.323856448e+09
2023-04-16 08:00:00.000 UTC,2100.8,2023-04-16 08:00:00.000 UTC,5708.555849396239,1.218267812e+09
2023-01-22 17:00:00.000 UTC,1656.18,2023-01-22 17:00:00.000 UTC,4455.556912901129,1.492457746e+09
2023-02-05 12:00:00.000 UTC,1666.68,2023-02-05 12:00:00.000 UTC,2329.133013026757,1.428565864e+09
2023-06-05 10:00:00.000 UTC,1873.04,2023-06-05 10:00:00.000 UTC,5484.19766292973,1.516750328e+09
2023-01-21 19:00:00.000 UTC,1662.65,2023-01-21 19:00:00.000 UTC,2503.235315986498,1.384960085e+09
2023-05-01 20:00:00.000 UTC,1822.17,2023-05-01 20:00:00.000 UTC,4284.998910554526,1.886043433e+09
2023-09-09 06:00:00.000 UTC,1634.27,2023-09-09 06:00:00.000 UTC,2750.319970848025,1.490149627e+09
2023-08-12 11:00:00.000 UTC,1851.3,2023-08-12 11:00:00.000 UTC,1735.3547429979994,1.518427524e+09
2023-04-04 13:00:00.000 UTC,1875.35,2023-04-04 13:00:00.000 UTC,11481.330372652628,1.342926358e+09
2023-03-21 06:00:00.000 UTC,1748.12,2023-03-21 06:00:00.000 UTC,3084.793531639398,1.484564114e+09
2023-09-13 16:00:00.000 UTC,1613.19,2023-09-13 16:00:00.000 UTC,5999.309074977591,1.666001089e+09
2023-02-02 23:00:00.000 UTC,1659.63,2023-02-02 23:00:00.000 UTC,8489.949636896337,1.691607097e+09
2023-04-25 07:00:00.000 UTC,1827.64,2023-04-25 07:00:00.000 UTC,5740.173995417662,1.327772586e+09
2023-05-10 12:00:00.000 UTC,1880.63,2023-05-10 12:00:00.000 UTC,9880.99926912596,1.746052528e+09
2023-04-10 13:00:00.000 UTC,1855.99,2023-04-10 13:00:00.000 UTC,4371.885137336653,1.540553517e+09
2023-06-28 11:00:00.000 UTC,1865.04,2023-06-28 11:00:00.000 UTC,4288.896044077886,1.530518664e+09
2023-04-24 09:00:00.000 UTC,1844.12,2023-04-24 09:00:00.000 UTC,4505.1401777528135,1.337435781e+09
2023-03-11 05:00:00.000 UTC,1472.64,2023-03-11 05:00:00.000 UTC,20860.939967887854,7.0683702e+08
2023-01-20 09:00:00.000 UTC,1553.7,2023-01-20 09:00:00.000 UTC,5067.061999239183,1.054647715e+09
2023-03-13 19:00:00.000 UTC,1683.24,2023-03-13 19:00:00.000 UTC,16026.578407751353,1.447704736e+09
2023-04-23 16:00:00.000 UTC,1872.06,2023-04-23 16:00:00.000 UTC,2064.4654247540066,1.557734289e+09
2023-03-21 04:00:00.000 UTC,1753.03,2023-03-21 04:00:00.000 UTC,4804.924525002711,1.224460764e+09
2023-07-31 14:00:00.000 UTC,1865.92,2023-07-31 14:00:00.000 UTC,5807.506299282691,1.458393486e+09
2023-01-16 11:00:00.000 UTC,1547.5,2023-01-16 11:00:00.000 UTC,3289.3611167616023,1.235033868e+09
2023-08-20 15:00:00.000 UTC,1673.21,2023-08-20 15:00:00.000 UTC,4300.027303123039,1.787235329e+09
2023-01-02 04:00:00.000 UTC,1201.92,2023-01-02 04:00:00.000 UTC,1403.2296228916034,1.243390442e+09
2023-01-30 10:00:00.000 UTC,1596.5,2023-01-30 10:00:00.000 UTC,7589.14584830163,1.121185188e+09
2023-06-27 04:00:00.000 UTC,1875.63,2023-06-27 04:00:00.000 UTC,11776.573725757848,1.512949656e+09
2023-08-15 07:00:00.000 UTC,1842.65,2023-08-15 07:00:00.000 UTC,3581.832277641096,1.402973975e+09
2023-03-03 18:00:00.000 UTC,1573.77,2023-03-03 18:00:00.000 UTC,4472.940183662884,1.635192366e+09
2023-02-24 08:00:00.000 UTC,1654.64,2023-02-24 08:00:00.000 UTC,2886.093183356241,1.246651446e+09
2023-02-08 05:00:00.000 UTC,1679.56,2023-02-08 05:00:00.000 UTC,2879.870085297266,1.388120782e+09
2023-02-05 19:00:00.000 UTC,1625.52,2023-02-05 19:00:00.000 UTC,4017.363204520675,1.639430815e+09
2023-06-14 16:00:00.000 UTC,1744.82,2023-06-14 16:00:00.000 UTC,4707.642969157416,1.54950527e+09
2023-03-23 00:00:00.000 UTC,1746.21,2023-03-23 00:00:00.000 UTC,3140.8134645912787,1.366061679e+09
2023-02-13 05:00:00.000 UTC,1521.02,2023-02-13 05:00:00.000 UTC,1607.4547038505686,1.456405371e+09
2023-01-29 03:00:00.000 UTC,1593.59,2023-01-29 03:00:00.000 UTC,2028.8637589399136,1.109601906e+09
